Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,P/E Ratio,Ticker
2024-06-28 00:00:00+05:30,2834.2475228240173,2874.9495012603693,2834.2475228240173,2845.812744140625,2548169,0.0,0.0,27.91941,M&M
2024-07-01 00:00:00+05:30,2820.349266546695,2873.013703823242,2817.6192558170214,2854.946044921875,1718501,0.0,0.0,27.91941,M&M
2024-07-02 00:00:00+05:30,2869.191449486778,2869.9856828601114,2829.2837067282317,2844.323486328125,1507890,0.0,0.0,27.91941,M&M
2024-07-03 00:00:00+05:30,2850.131084672546,2873.9566318798397,2844.274067930486,2857.030517578125,1019710,0.0,0.0,27.91941,M&M
2024-07-04 00:00:00+05:30,2868.9929443293277,2900.7603402526975,2864.0789737456307,2881.699951171875,1502213,0.0,0.0,27.91941,M&M
2024-07-05 00:00:00+05:30,2886.0,2886.0,2840.0,2880.60009765625,1966103,21.1,0.0,27.91941,M&M
2024-07-08 00:00:00+05:30,2880.60009765625,2918.60009765625,2847.5,2851.35009765625,1631998,0.0,0.0,27.91941,M&M
2024-07-09 00:00:00+05:30,2855.35009765625,2940.0,2837.25,2925.5,2902129,0.0,0.0,27.91941,M&M
2024-07-10 00:00:00+05:30,2930.0,2930.0,2697.89990234375,2732.0,14481615,0.0,0.0,27.91941,M&M
2024-07-11 00:00:00+05:30,2757.949951171875,2757.949951171875,2691.0,2698.050048828125,4314565,0.0,0.0,27.91941,M&M
2024-07-12 00:00:00+05:30,2689.64990234375,2722.300048828125,2687.14990234375,2703.949951171875,3398732,0.0,0.0,27.91941,M&M
2024-07-15 00:00:00+05:30,2722.85009765625,2739.0,2708.10009765625,2731.050048828125,2017720,0.0,0.0,27.91941,M&M
2024-07-16 00:00:00+05:30,2754.949951171875,2766.85009765625,2740.0,2756.75,1925983,0.0,0.0,27.91941,M&M
2024-07-18 00:00:00+05:30,2756.0,2825.949951171875,2736.5,2819.449951171875,4122844,0.0,0.0,27.91941,M&M
2024-07-19 00:00:00+05:30,2819.949951171875,2819.949951171875,2743.0,2749.300048828125,2042568,0.0,0.0,27.91941,M&M
2024-07-22 00:00:00+05:30,2751.050048828125,2819.0,2725.0,2804.75,2208103,0.0,0.0,27.91941,M&M
2024-07-23 00:00:00+05:30,2824.0,2854.5,2743.39990234375,2821.35009765625,2572524,0.0,0.0,27.91941,M&M
2024-07-24 00:00:00+05:30,2823.0,2830.39990234375,2763.64990234375,2805.5,2276082,0.0,0.0,27.91941,M&M
2024-07-25 00:00:00+05:30,2799.800048828125,2827.0,2781.800048828125,2811.39990234375,1857122,0.0,0.0,27.91941,M&M
2024-07-26 00:00:00+05:30,2821.60009765625,2897.39990234375,2790.0,2887.800048828125,2352661,0.0,0.0,27.91941,M&M
2024-07-29 00:00:00+05:30,2900.0,2945.0,2875.5,2933.0,2388937,0.0,0.0,27.91941,M&M
2024-07-30 00:00:00+05:30,2945.0,2950.0,2904.60009765625,2922.10009765625,2290006,0.0,0.0,27.91941,M&M
2024-07-31 00:00:00+05:30,2937.0,2979.60009765625,2872.949951171875,2907.800048828125,4238740,0.0,0.0,27.91941,M&M
2024-02-01 00:00:00+05:30,1543.2900439024393,1563.8541878884491,1533.8403062110447,1544.6610107421875,2845408,0.0,0.0,28.946629,HCLTECH
2024-02-02 00:00:00+05:30,1551.9074053768484,1580.4034087947532,1542.3107572945441,1550.879150390625,2337374,0.0,0.0,28.946629,HCLTECH
2024-02-05 00:00:00+05:30,1552.0542300224738,1555.5305973969791,1519.2495243172182,1523.068603515625,1452864,0.0,0.0,28.946629,HCLTECH
2024-02-06 00:00:00+05:30,1533.4975556618072,1593.2314962080204,1525.7126063069534,1590.0489501953125,4988311,0.0,0.0,28.946629,HCLTECH
2024-02-07 00:00:00+05:30,1594.210837238296,1596.0714266190798,1565.763722579759,1581.8233642578125,3320199,0.0,0.0,28.946629,HCLTECH
2024-02-08 00:00:00+05:30,1592.2523442385698,1613.5019125800707,1583.7329606911042,1599.8905029296875,3496692,0.0,0.0,28.946629,HCLTECH
2024-02-09 00:00:00+05:30,1605.961762630658,1612.5716662268512,1581.1379263656358,1596.7568359375,3341297,0.0,0.0,28.946629,HCLTECH
2024-02-12 00:00:00+05:30,1604.9824468311808,1650.0277137953262,1604.9824468311808,1632.352294921875,4885445,0.0,0.0,28.946629,HCLTECH
2024-02-13 00:00:00+05:30,1640.235322118392,1640.235322118392,1614.3832310445214,1631.0303955078125,3129897,0.0,0.0,28.946629,HCLTECH
2024-02-14 00:00:00+05:30,1615.5092846102746,1642.0958077309376,1591.7135855659837,1636.807861328125,1386643,0.0,0.0,28.946629,HCLTECH
2024-02-15 00:00:00+05:30,1643.173110683786,1661.289143191325,1615.8521512650682,1628.0438232421875,2555162,0.0,0.0,28.946629,HCLTECH
2024-02-16 00:00:00+05:30,1640.2352660187778,1642.193755888651,1615.803152706804,1632.8419189453125,1776881,0.0,0.0,28.946629,HCLTECH
2024-02-19 00:00:00+05:30,1635.3390665514007,1648.0202408396046,1625.2039052259297,1640.4801025390625,762624,0.0,0.0,28.946629,HCLTECH
2024-02-20 00:00:00+05:30,1626.5258252783788,1638.0319531814619,1610.8579064316275,1628.5333251953125,2240414,0.0,0.0,28.946629,HCLTECH
2024-02-21 00:00:00+05:30,1621.1889655755763,1630.246981032245,1598.176710091066,1602.3385009765625,2890991,0.0,0.0,28.946629,HCLTECH
2024-02-22 00:00:00+05:30,1609.8786725056386,1656.2949063136957,1604.982447832568,1651.398681640625,3820901,0.0,0.0,28.946629,HCLTECH
2024-02-23 00:00:00+05:30,1661.778650230283,1662.1213620492651,1628.924934934607,1631.17724609375,2191549,0.0,0.0,28.946629,HCLTECH
2024-02-26 00:00:00+05:30,1631.1772585855797,1634.212893991824,1605.4720789140374,1615.558349609375,1844253,0.0,0.0,28.946629,HCLTECH
2024-02-27 00:00:00+05:30,1614.7749336406432,1638.6685344920973,1613.7956886839177,1624.37158203125,2049420,0.0,0.0,28.946629,HCLTECH
2024-02-28 00:00:00+05:30,1630.1490096486536,1637.297545550981,1610.074488306671,1617.61474609375,936575,0.0,0.0,28.946629,HCLTECH
2024-02-29 00:00:00+05:30,1608.067203734966,1642.9283018943368,1602.6813562246582,1629.3167724609375,3532888,0.0,0.0,28.946629,HCLTECH
2024-03-01 00:00:00+05:30,1640.6758670908407,1644.3480355714853,1605.0803378591406,1609.9765625,2371138,0.0,0.0,28.946629,HCLTECH
2024-03-04 00:00:00+05:30,1614.7749281827528,1619.671152949832,1601.0654988349306,1603.9542236328125,1788071,0.0,0.0,28.946629,HCLTECH
2024-03-05 00:00:00+05:30,1590.2938695728049,1596.1203294699046,1573.6957147463324,1585.7403564453125,3339546,0.0,0.0,28.946629,HCLTECH
2024-03-06 00:00:00+05:30,1579.5220689500543,1615.7541312880282,1570.5619539510192,1610.074462890625,2366177,0.0,0.0,28.946629,HCLTECH
2024-03-07 00:00:00+05:30,1615.754173732741,1620.2097860871233,1596.267175245223,1603.6605224609375,3181239,0.0,0.0,28.946629,HCLTECH
2024-03-11 00:00:00+05:30,1620.6504016255878,1625.350825227475,1598.1767777077712,1604.6397705078125,2970902,0.0,0.0,28.946629,HCLTECH
2024-03-12 00:00:00+05:30,1601.9467753898448,1630.4427784206612,1599.1559512980928,1601.6529541015625,2414182,0.0,0.0,28.946629,HCLTECH
2024-03-13 00:00:00+05:30,1604.7375870803146,1616.978148385275,1576.9270078880982,1597.6380615234375,2564135,0.0,0.0,28.946629,HCLTECH
2024-03-14 00:00:00+05:30,1600.0862604038728,1648.0692633168408,1576.5843814260925,1644.3970947265625,3513306,0.0,0.0,28.946629,HCLTECH
2024-03-15 00:00:00+05:30,1642.1938805227126,1642.1938805227126,1608.7526395492632,1613.1103515625,3931561,0.0,0.0,28.946629,HCLTECH
2024-03-18 00:00:00+05:30,1615.6563522769302,1628.7782592075846,1600.3311440923621,1609.291259765625,1183544,0.0,0.0,28.946629,HCLTECH
2024-03-19 00:00:00+05:30,1607.4796047532452,1607.4796047532452,1561.0143598858617,1565.9595947265625,1915379,0.0,0.0,28.946629,HCLTECH
2024-03-20 00:00:00+05:30,1571.443242168629,1585.4953824769677,1545.346341860726,1554.1595458984375,1815178,0.0,0.0,28.946629,HCLTECH
2024-03-21 00:00:00+05:30,1574.6258172506964,1586.327746125149,1550.48740628164,1562.6790771484375,2684744,0.0,0.0,28.946629,HCLTECH
2024-03-22 00:00:00+05:30,1527.6221241856722,1538.8344310645195,1476.8971878884017,1525.5167236328125,7468824,0.0,0.0,28.946629,HCLTECH
2024-03-26 00:00:00+05:30,1529.825439453125,1559.4966095692637,1523.2645460328479,1529.825439453125,4496344,0.0,0.0,28.946629,HCLTECH
2024-03-27 00:00:00+05:30,1536.4353535752266,1544.122402660591,1508.0372495257163,1514.1085205078125,2589697,0.0,0.0,28.946629,HCLTECH
2024-03-28 00:00:00+05:30,1516.8503868242042,1528.6503359695832,1499.2239781974542,1511.5135498046875,5301493,0.0,0.0,28.946629,HCLTECH
2024-04-01 00:00:00+05:30,1516.8503649406084,1536.4352631322238,1515.8711200310277,1524.3905029296875,1014857,0.0,0.0,28.946629,HCLTECH
2024-04-02 00:00:00+05:30,1526.6428497374645,1532.518319332349,1493.4464226190207,1496.580078125,2031775,0.0,0.0,28.946629,HCLTECH
2024-04-03 00:00:00+05:30,1493.691316313193,1526.1043014603567,1486.4938895694638,1503.973388671875,3343884,0.0,0.0,28.946629,HCLTECH
2024-04-04 00:00:00+05:30,1508.8207357294389,1520.2778543533468,1487.1793257160134,1507.694580078125,3388449,0.0,0.0,28.946629,HCLTECH
2024-04-05 00:00:00+05:30,1510.4362890473888,1515.577324911453,1492.1734667977669,1513.17822265625,2773570,0.0,0.0,28.946629,HCLTECH
2024-04-08 00:00:00+05:30,1521.7466004126477,1521.7466004126477,1505.7359699334133,1508.086181640625,1820136,0.0,0.0,28.946629,HCLTECH
2024-04-09 00:00:00+05:30,1508.0372329905063,1529.3848208566255,1502.7003957923455,1508.52685546875,2432095,0.0,0.0,28.946629,HCLTECH
2024-04-10 00:00:00+05:30,1509.065545450182,1519.9351409735814,1504.316111601047,1507.2049560546875,1829986,0.0,0.0,28.946629,HCLTECH
2024-04-12 00:00:00+05:30,1505.0994388055065,1510.925898252292,1484.7310966985851,1489.921142578125,4319991,0.0,0.0,28.946629,HCLTECH
2024-04-15 00:00:00+05:30,1475.8200024443647,1498.7343575949137,1462.991917835218,1473.8126220703125,3295684,0.0,0.0,28.946629,HCLTECH
2024-04-16 00:00:00+05:30,1455.5007673144967,1470.4342534154373,1436.846221972744,1446.638671875,2446933,0.0,0.0,28.946629,HCLTECH
2024-04-18 00:00:00+05:30,1446.3937654730507,1450.1638345300482,1421.961532852208,1436.4053955078125,5180223,0.0,0.0,28.946629,HCLTECH
2024-04-19 00:00:00+05:30,1412.0713057602009,1425.2911134077478,1405.216590683695,1417.4571533203125,5219506,0.0,0.0,28.946629,HCLTECH
2024-04-22 00:00:00+05:30,1422.0594919688256,1442.721656383117,1420.3948233411359,1435.4752197265625,1939632,0.0,0.0,28.946629,HCLTECH
2024-04-23 00:00:00+05:30,1444.2884272894341,1470.2873094692106,1440.5672485961352,1455.7945556640625,2783858,0.0,0.0,28.946629,HCLTECH
2024-04-24 00:00:00+05:30,1459.074978940447,1465.8806835443,1445.6593709085084,1448.548095703125,1321471,0.0,0.0,28.946629,HCLTECH
2024-04-25 00:00:00+05:30,1449.2334755622396,1483.6050679790385,1449.2334755622396,1472.9312744140625,4558032,0.0,0.0,28.946629,HCLTECH
2024-04-26 00:00:00+05:30,1485.367664282904,1499.6646165087127,1434.544827957009,1443.2601318359375,4328477,0.0,0.0,28.946629,HCLTECH
2024-04-29 00:00:00+05:30,1385.6316293905256,1406.195773713636,1352.3373004864425,1358.6044921875,11493223,0.0,0.0,28.946629,HCLTECH
2024-04-30 00:00:00+05:30,1347.832732016644,1368.8864978001009,1334.172193658361,1338.236083984375,7606726,0.0,0.0,28.946629,HCLTECH
2024-05-02 00:00:00+05:30,1329.8145826616192,1349.3015802029613,1329.8145826616192,1332.45849609375,6555505,0.0,0.0,28.946629,HCLTECH
2024-05-03 00:00:00+05:30,1341.5655452491872,1341.5655452491872,1305.872115600864,1320.0711669921875,5964228,0.0,0.0,28.946629,HCLTECH
2024-05-06 00:00:00+05:30,1329.81457872358,1336.6692930468976,1320.5117521419352,1330.5980224609375,2504082,0.0,0.0,28.946629,HCLTECH
2024-05-07 00:00:00+05:30,1337.6935245474056,1338.6363687700825,1316.0594714179247,1320.8228759765625,5096525,18.0,0.0,28.946629,HCLTECH
2024-05-08 00:00:00+05:30,1320.82295735741,1323.849798832329,1297.3530034892108,1303.6546630859375,6832455,0.0,0.0,28.946629,HCLTECH
2024-05-09 00:00:00+05:30,1304.994357698692,1328.8117452156262,1304.4981621254224,1310.0059814453125,5653762,0.0,0.0,28.946629,HCLTECH
2024-05-10 00:00:00+05:30,1310.0555303699266,1312.8342740411874,1293.681076426384,1306.1851806640625,3357203,0.0,0.0,28.946629,HCLTECH
2024-05-13 00:00:00+05:30,1306.1850962123885,1311.8417980756847,1291.7458786260972,1302.9102783203125,2316566,0.0,0.0,28.946629,HCLTECH
2024-05-14 00:00:00+05:30,1311.9410140895775,1316.8533015026817,1298.742164205303,1310.998291015625,3200462,0.0,0.0,28.946629,HCLTECH
2024-05-15 00:00:00+05:30,1309.212015380914,1330.1018973973144,1308.2196242379307,1322.7581787109375,2975965,0.0,0.0,28.946629,HCLTECH
2024-05-16 00:00:00+05:30,1334.766033640754,1347.468688216757,1318.3915804399564,1337.89208984375,5055915,0.0,0.0,28.946629,HCLTECH
2024-05-17 00:00:00+05:30,1340.7203964373634,1340.7203964373634,1320.0786127876518,1323.0557861328125,2487831,0.0,0.0,28.946629,HCLTECH
2024-05-21 00:00:00+05:30,1304.0019601841016,1339.5791583854825,1304.0019601841016,1331.689697265625,4966721,0.0,0.0,28.946629,HCLTECH
2024-05-22 00:00:00+05:30,1338.6859432700162,1342.605960850809,1329.80409126629,1332.8309326171875,2390777,0.0,0.0,28.946629,HCLTECH
2024-05-23 00:00:00+05:30,1336.403453975124,1348.113595875322,1327.8192470213148,1343.2509765625,3326149,0.0,0.0,28.946629,HCLTECH
2024-05-24 00:00:00+05:30,1349.65191447673,1349.65191447673,1330.6476004232627,1334.9644775390625,1769966,0.0,0.0,28.946629,HCLTECH
2024-05-27 00:00:00+05:30,1340.720381691384,1349.2549209586787,1327.819297337581,1343.0029296875,1942325,0.0,0.0,28.946629,HCLTECH
2024-05-28 00:00:00+05:30,1347.5182233555247,1352.926827505111,1335.3614324486484,1348.0640869140625,2147233,0.0,0.0,28.946629,HCLTECH
2024-05-29 00:00:00+05:30,1355.606313446725,1356.201723909544,1336.7012135471095,1342.804443359375,3845920,0.0,0.0,28.946629,HCLTECH
2024-05-30 00:00:00+05:30,1335.7584227692278,1341.266241839769,1315.0174245172466,1321.716064453125,4150461,0.0,0.0,28.946629,HCLTECH
2024-05-31 00:00:00+05:30,1321.716055398866,1330.6972432635232,1305.7385830006692,1314.0250244140625,10319045,0.0,0.0,28.946629,HCLTECH
2024-06-03 00:00:00+05:30,1340.2739034176154,1344.4418977516104,1299.8835113095836,1304.448486328125,5384064,0.0,0.0,28.946629,HCLTECH
2024-06-04 00:00:00+05:30,1314.918210412109,1314.918210412109,1225.6030112143053,1293.6314697265625,5447244,0.0,0.0,28.946629,HCLTECH
2024-06-05 00:00:00+05:30,1309.9562102149516,1346.5754648651673,1306.08586082011,1333.475830078125,3005139,0.0,0.0,28.946629,HCLTECH
2024-06-06 00:00:00+05:30,1343.6975638346937,1389.1491251595546,1340.6211756199439,1386.8665771484375,5936709,0.0,0.0,28.946629,HCLTECH
2024-06-07 00:00:00+05:30,1396.2943273418398,1427.703531001816,1387.3628071243015,1420.60791015625,5884025,0.0,0.0,28.946629,HCLTECH
2024-06-10 00:00:00+05:30,1429.0431442731278,1431.0279264179514,1386.8665236956222,1407.954833984375,3293739,0.0,0.0,28.946629,HCLTECH
2024-06-11 00:00:00+05:30,1414.1573321212877,1427.0087485425647,1404.6304016910851,1417.928466796875,2269082,0.0,0.0,28.946629,HCLTECH
2024-06-12 00:00:00+05:30,1460.7997393570809,1460.7997393570809,1423.5850720840574,1427.802734375,5990861,0.0,0.0,28.946629,HCLTECH
2024-06-13 00:00:00+05:30,1436.7342048000262,1446.6084477181564,1426.1652154319454,1433.16162109375,4232861,0.0,0.0,28.946629,HCLTECH
2024-06-14 00:00:00+05:30,1433.1616765453105,1434.9975759099805,1413.5619517014502,1420.161376953125,3065114,0.0,0.0,28.946629,HCLTECH
2024-06-18 00:00:00+05:30,1420.161296099828,1428.7950499943008,1416.1917318004862,1426.264404296875,2223029,0.0,0.0,28.946629,HCLTECH
2024-06-19 00:00:00+05:30,1429.092837177142,1440.852647361773,1419.4170240525802,1434.8486328125,3117522,0.0,0.0,28.946629,HCLTECH
2024-06-20 00:00:00+05:30,1437.9250701252706,1437.9250701252706,1418.6727792400686,1432.4669189453125,3163919,0.0,0.0,28.946629,HCLTECH
2024-06-21 00:00:00+05:30,1450.875855033903,1470.6740099342987,1428.2492884550243,1436.83349609375,6489262,0.0,0.0,28.946629,HCLTECH
2024-06-24 00:00:00+05:30,1426.909545394734,1432.9631069888092,1415.7451453124868,1429.88671875,1988692,0.0,0.0,28.946629,HCLTECH
2024-06-25 00:00:00+05:30,1429.9858796209344,1439.0662822398144,1415.5962089473342,1436.9326171875,2079037,0.0,0.0,28.946629,HCLTECH
2024-06-26 00:00:00+05:30,1436.9326279458767,1442.2420171818376,1427.2568148342884,1432.7149658203125,1917424,0.0,0.0,28.946629,HCLTECH
2024-06-27 00:00:00+05:30,1424.0812268884254,1449.436867921328,1412.6687292513404,1443.829833984375,6613193,0.0,0.0,28.946629,HCLTECH
2024-06-28 00:00:00+05:30,1456.830127983984,1457.5247532941376,1431.0279595047036,1448.4940185546875,4943575,0.0,0.0,28.946629,HCLTECH
2024-07-01 00:00:00+05:30,1453.853024382732,1467.3495196981903,1443.9291129534984,1457.6737060546875,3723295,0.0,0.0,28.946629,HCLTECH
2024-07-02 00:00:00+05:30,1463.7769198911128,1481.0940966901755,1461.7921376268537,1469.5328369140625,3811366,0.0,0.0,28.946629,HCLTECH
2024-07-03 00:00:00+05:30,1477.6703298750317,1477.6703298750317,1460.005720053912,1469.731201171875,2070876,0.0,0.0,28.946629,HCLTECH
2024-07-04 00:00:00+05:30,1473.7008173543118,1522.8738459455265,1473.7008173543118,1510.7666015625,6822557,0.0,0.0,28.946629,HCLTECH
2024-07-05 00:00:00+05:30,1511.4116951777246,1517.61413975741,1494.0945183678414,1507.839111328125,3061687,0.0,0.0,28.946629,HCLTECH
2024-07-08 00:00:00+05:30,1516.373607752444,1528.2823010070442,1494.7394332166564,1521.7325439453125,2939620,0.0,0.0,28.946629,HCLTECH
2024-07-09 00:00:00+05:30,1521.732499101673,1534.534368201411,1513.3963898408097,1519.449951171875,2658608,0.0,0.0,28.946629,HCLTECH
2024-07-10 00:00:00+05:30,1519.4500341167768,1520.9386208109952,1476.5291177668164,1498.4609375,3507096,0.0,0.0,28.946629,HCLTECH
2024-07-11 00:00:00+05:30,1503.472506324944,1522.3279370973362,1496.5754366832182,1500.3961181640625,3304053,0.0,0.0,28.946629,HCLTECH
2024-07-12 00:00:00+05:30,1518.35844921094,1554.0845303688445,1499.006821917075,1548.32861328125,6430647,0.0,0.0,28.946629,HCLTECH
2024-07-15 00:00:00+05:30,1567.9779965458517,1623.9488809040156,1555.4738924472663,1557.6571044921875,10337489,0.0,0.0,28.946629,HCLTECH
2024-07-16 00:00:00+05:30,1553.0921158547596,1570.9551561649102,1543.1682045713428,1557.6075439453125,3540650,0.0,0.0,28.946629,HCLTECH
2024-07-18 00:00:00+05:30,1546.1949621082442,1587.081425921761,1545.1529030234058,1582.417236328125,4399468,0.0,0.0,28.946629,HCLTECH
2024-07-19 00:00:00+05:30,1598.2458255100803,1604.1505039468625,1576.512436749854,1582.417236328125,5633838,0.0,0.0,28.946629,HCLTECH
2024-07-22 00:00:00+05:30,1576.512473206801,1582.367604910151,1558.9471992382425,1565.0999755859375,2704495,0.0,0.0,28.946629,HCLTECH
2024-07-23 00:00:00+05:30,1574.0,1600.800048828125,1551.0999755859375,1598.3499755859375,2907674,12.0,0.0,28.946629,HCLTECH
2024-07-24 00:00:00+05:30,1594.0,1598.0,1576.8499755859375,1583.699951171875,2484299,0.0,0.0,28.946629,HCLTECH
2024-07-25 00:00:00+05:30,1570.0,1594.0,1562.8499755859375,1587.5999755859375,2934731,0.0,0.0,28.946629,HCLTECH
2024-07-26 00:00:00+05:30,1602.800048828125,1640.0,1594.0,1635.3499755859375,2814159,0.0,0.0,28.946629,HCLTECH
2024-07-29 00:00:00+05:30,1640.199951171875,1645.0,1620.0,1632.3499755859375,1639491,0.0,0.0,28.946629,HCLTECH
2024-07-30 00:00:00+05:30,1629.0,1633.0,1618.0,1630.25,1783877,0.0,0.0,28.946629,HCLTECH
2024-07-31 00:00:00+05:30,1621.0,1645.0,1619.199951171875,1642.5999755859375,1984986,0.0,0.0,28.946629,HCLTECH
2024-02-01 00:00:00+05:30,10109.99510020594,10172.921732386458,9841.685858335697,9863.8046875,401503,0.0,0.0,46.24387,ULTRACEMCO
2024-02-02 00:00:00+05:30,9941.04680291831,10105.969157700867,9933.392002718992,10039.015625,334386,0.0,0.0,46.24387,ULTRACEMCO
2024-02-05 00:00:00+05:30,9990.752128498332,10068.5903315175,9820.21366319235,9857.8896484375,162473,0.0,0.0,46.24387,ULTRACEMCO
2024-02-06 00:00:00+05:30,9921.165066395075,10015.60501442188,9861.81682068452,9989.509765625,250870,0.0,0.0,46.24387,ULTRACEMCO
2024-02-07 00:00:00+05:30,10054.375133117697,10226.951324102367,10020.873609909153,10166.2119140625,250184,0.0,0.0,46.24387,ULTRACEMCO
2024-02-08 00:00:00+05:30,10229.33704931061,10234.307572658185,9891.838514010225,9938.7109375,320905,0.0,0.0,46.24387,ULTRACEMCO
2024-02-09 00:00:00+05:30,10015.40522040829,10015.40522040829,9793.918901053841,9887.1162109375,400823,0.0,0.0,46.24387,ULTRACEMCO
2024-02-12 00:00:00+05:30,9892.335518380803,9958.393967510858,9848.495890989883,9905.109375,191687,0.0,0.0,46.24387,ULTRACEMCO
2024-02-13 00:00:00+05:30,9938.859621469202,9945.71933211504,9772.645124044075,9794.3173828125,276453,0.0,0.0,46.24387,ULTRACEMCO
2024-02-14 00:00:00+05:30,9744.26364803246,9766.929040723324,9646.742366610091,9730.09765625,417802,0.0,0.0,46.24387,ULTRACEMCO
2024-02-15 00:00:00+05:30,9777.914649908118,9781.145490131195,9648.780063131335,9756.44140625,415090,0.0,0.0,46.24387,ULTRACEMCO
2024-02-16 00:00:00+05:30,9816.83341424921,9889.3535462064,9793.02441254575,9857.7412109375,250550,0.0,0.0,46.24387,ULTRACEMCO
2024-02-19 00:00:00+05:30,9890.29763449378,9890.29763449378,9826.724448076318,9843.8232421875,109778,0.0,0.0,46.24387,ULTRACEMCO
2024-02-20 00:00:00+05:30,9843.823559536135,9941.046803109475,9796.901624464386,9920.12109375,320905,0.0,0.0,46.24387,ULTRACEMCO
2024-02-21 00:00:00+05:30,9911.472494455624,10055.369151367182,9861.51873272985,9909.6337890625,322960,0.0,0.0,46.24387,ULTRACEMCO
2024-02-22 00:00:00+05:30,9941.046652789255,9961.82382861572,9744.511966302543,9902.4755859375,363840,0.0,0.0,46.24387,ULTRACEMCO
2024-02-23 00:00:00+05:30,9902.476230869494,9968.882232673972,9835.721709926267,9941.9423828125,304238,0.0,0.0,46.24387,ULTRACEMCO
2024-02-26 00:00:00+05:30,9940.10201063162,9990.702326169232,9842.580731766353,9871.5087890625,162530,0.0,0.0,46.24387,ULTRACEMCO
2024-02-27 00:00:00+05:30,9871.508861218726,10091.156481705559,9823.195762691203,9892.4345703125,214186,0.0,0.0,46.24387,ULTRACEMCO
2024-02-28 00:00:00+05:30,9901.282214649827,9931.05584277964,9723.23846194346,9747.146484375,300668,0.0,0.0,46.24387,ULTRACEMCO
2024-02-29 00:00:00+05:30,9727.314794796906,9876.43050447698,9648.432972698307,9834.08203125,328848,0.0,0.0,46.24387,ULTRACEMCO
2024-03-01 00:00:00+05:30,9841.636393277342,10123.812620130126,9834.081585984444,10075.748046875,352952,0.0,0.0,46.24387,ULTRACEMCO
2024-03-04 00:00:00+05:30,10097.120920754418,10106.067862596181,9907.445947870101,9919.57421875,221282,0.0,0.0,46.24387,ULTRACEMCO
2024-03-05 00:00:00+05:30,9919.574749573907,9971.765246443718,9772.049223433094,9780.349609375,310715,0.0,0.0,46.24387,ULTRACEMCO
2024-03-06 00:00:00+05:30,9841.537473813214,9855.802487886727,9475.805967626022,9584.212890625,534825,0.0,0.0,46.24387,ULTRACEMCO
2024-03-07 00:00:00+05:30,9584.212680892968,9657.72691575606,9512.68665537949,9616.1240234375,585012,0.0,0.0,46.24387,ULTRACEMCO
2024-03-11 00:00:00+05:30,9636.900629984371,9766.680806524104,9615.875897719827,9640.728515625,319303,0.0,0.0,46.24387,ULTRACEMCO
2024-03-12 00:00:00+05:30,9671.594845796733,9671.594845796733,9518.95026752515,9558.8134765625,235430,0.0,0.0,46.24387,ULTRACEMCO
2024-03-13 00:00:00+05:30,9567.959914483012,9596.09288396185,9443.99486145629,9536.9931640625,415925,0.0,0.0,46.24387,ULTRACEMCO
2024-03-14 00:00:00+05:30,9399.259390814022,9650.76786525886,9398.265286171947,9639.783203125,347822,0.0,0.0,46.24387,ULTRACEMCO
2024-03-15 00:00:00+05:30,9622.933565122396,9693.415977180826,9487.53630984875,9576.1611328125,379648,0.0,0.0,46.24387,ULTRACEMCO
2024-03-18 00:00:00+05:30,9568.25741702264,9616.76953059671,9513.581660353939,9554.6875,226448,0.0,0.0,46.24387,ULTRACEMCO
2024-03-19 00:00:00+05:30,9534.805982249594,9550.811650832933,9379.527600581128,9397.5205078125,316008,0.0,0.0,46.24387,ULTRACEMCO
2024-03-20 00:00:00+05:30,9478.788519548496,9478.788519548496,9389.319094613062,9428.6357421875,171219,0.0,0.0,46.24387,ULTRACEMCO
2024-03-21 00:00:00+05:30,9468.846962029334,9582.870961601926,9448.865846526085,9544.150390625,215837,0.0,0.0,46.24387,ULTRACEMCO
2024-03-22 00:00:00+05:30,9553.345841765758,9694.309689265709,9523.522701781058,9624.6728515625,224511,0.0,0.0,46.24387,ULTRACEMCO
2024-03-26 00:00:00+05:30,9574.320784429661,9632.674920802985,9513.581379409889,9544.1005859375,397803,0.0,0.0,46.24387,ULTRACEMCO
2024-03-27 00:00:00+05:30,9573.22798831346,9650.768152704783,9514.62532375664,9566.716796875,267937,0.0,0.0,46.24387,ULTRACEMCO
2024-03-28 00:00:00+05:30,9622.933056065584,9795.857754886008,9584.709537936984,9691.67578125,506387,0.0,0.0,46.24387,ULTRACEMCO
2024-04-01 00:00:00+05:30,9691.675838754996,9938.113801597523,9691.675838754996,9895.7158203125,387442,0.0,0.0,46.24387,ULTRACEMCO
2024-04-02 00:00:00+05:30,9831.794676209973,10024.750984320417,9786.960941782065,9978.97265625,307109,0.0,0.0,46.24387,ULTRACEMCO
2024-04-03 00:00:00+05:30,10139.867286939416,10217.109411315692,9923.301980314505,9942.935546875,481855,0.0,0.0,46.24387,ULTRACEMCO
2024-04-04 00:00:00+05:30,10018.58682945084,10019.481911972867,9841.636198805647,9946.1162109375,346378,0.0,0.0,46.24387,ULTRACEMCO
2024-04-05 00:00:00+05:30,9942.04108519364,9960.779570429726,9744.413265382462,9765.6865234375,280079,0.0,0.0,46.24387,ULTRACEMCO
